accuracy,loss,val_accuracy,val_loss,learning_rate
0.26730769872665405,2.1640427112579346,0.15272727608680725,3.2021572589874268,0.0010000000474974513
0.32371795177459717,2.0039093494415283,0.294545441865921,2.069387912750244,0.0010000000474974513
0.35544872283935547,1.9231353998184204,0.37454545497894287,1.87940514087677,0.0010000000474974513
0.3669871687889099,1.88262939453125,0.42363637685775757,1.7789671421051025,0.0010000000474974513
0.39743590354919434,1.8212151527404785,0.37090909481048584,1.8482699394226074,0.0010000000474974513
0.4000000059604645,1.7866579294204712,0.401818186044693,1.7824854850769043,0.0010000000474974513
0.4144230782985687,1.7328754663467407,0.41090908646583557,1.7535632848739624,0.0010000000474974513
0.42307692766189575,1.7095786333084106,0.40909090638160706,1.713799238204956,0.0010000000474974513
0.44294872879981995,1.6755181550979614,0.401818186044693,1.7950472831726074,0.0010000000474974513
0.44102564454078674,1.637845516204834,0.42181816697120667,1.74535071849823,0.0010000000474974513
0.45608973503112793,1.6090073585510254,0.3690909147262573,1.7359510660171509,0.0010000000474974513
0.4596153795719147,1.5793887376785278,0.38363635540008545,1.7396572828292847,0.0010000000474974513
0.4769230782985687,1.540076494216919,0.4036363661289215,1.6930919885635376,0.0010000000474974513
0.491346150636673,1.528174638748169,0.43454545736312866,1.5887051820755005,0.0010000000474974513
0.47980770468711853,1.5186662673950195,0.4036363661289215,1.7425099611282349,0.0010000000474974513
0.49070513248443604,1.4834097623825073,0.5054545402526855,1.4671820402145386,0.0010000000474974513
0.5,1.484665036201477,0.4290909171104431,1.6577650308609009,0.0010000000474974513
0.5083333253860474,1.4417939186096191,0.5145454406738281,1.5111539363861084,0.0010000000474974513
0.5205128192901611,1.4255889654159546,0.4636363685131073,1.5967530012130737,0.0010000000474974513
0.5182692408561707,1.4373185634613037,0.5181818008422852,1.4315299987792969,0.0010000000474974513
0.521794855594635,1.4094446897506714,0.5345454812049866,1.3966368436813354,0.0010000000474974513
0.5192307829856873,1.4239428043365479,0.5054545402526855,1.5519176721572876,0.0010000000474974513
0.5349358916282654,1.378394365310669,0.47999998927116394,1.4563994407653809,0.0010000000474974513
0.5397436022758484,1.3626400232315063,0.4654545485973358,1.6338376998901367,0.0010000000474974513
0.5339743494987488,1.389722466468811,0.5381818413734436,1.3497837781906128,0.0010000000474974513
0.5586538314819336,1.3206428289413452,0.5199999809265137,1.4514758586883545,0.0010000000474974513
0.5682692527770996,1.3244572877883911,0.48181816935539246,1.4828358888626099,0.0010000000474974513
0.5605769157409668,1.3368281126022339,0.5690909028053284,1.3476766347885132,0.0010000000474974513
0.5644230842590332,1.3103562593460083,0.49636363983154297,1.5591142177581787,0.0010000000474974513
0.5692307949066162,1.300573706626892,0.5127272605895996,1.4873847961425781,0.0010000000474974513
0.5849359035491943,1.2843149900436401,0.5618181824684143,1.339553713798523,0.0010000000474974513
0.566987156867981,1.3145906925201416,0.4618181884288788,1.5141029357910156,0.0010000000474974513
0.5810897350311279,1.288584589958191,0.4981818199157715,1.4032602310180664,0.0010000000474974513
0.593910276889801,1.257519006729126,0.5981818437576294,1.2721601724624634,0.0010000000474974513
0.5964743494987488,1.2719618082046509,0.581818163394928,1.2983626127243042,0.0010000000474974513
0.6003205180168152,1.2719229459762573,0.5290908813476562,1.4443145990371704,0.0010000000474974513
0.5820512771606445,1.268568515777588,0.5654545426368713,1.3439760208129883,0.0010000000474974513
0.5903846025466919,1.2456765174865723,0.5836363434791565,1.3094147443771362,0.0010000000474974513
0.6128205060958862,1.2246733903884888,0.5836363434791565,1.3113347291946411,0.0010000000474974513
0.6410256624221802,1.1465932130813599,0.6345454454421997,1.1925203800201416,0.0005000000237487257
0.6346153616905212,1.1515307426452637,0.6454545259475708,1.1557424068450928,0.0005000000237487257
0.6496794819831848,1.1273322105407715,0.6454545259475708,1.192137360572815,0.0005000000237487257
0.6660256385803223,1.1120266914367676,0.607272744178772,1.227582573890686,0.0005000000237487257
0.6548076868057251,1.1062337160110474,0.6363636255264282,1.1986489295959473,0.0005000000237487257
0.6586538553237915,1.1097748279571533,0.6454545259475708,1.098791241645813,0.0005000000237487257
0.6621794700622559,1.099336862564087,0.6818181872367859,1.0517228841781616,0.0005000000237487257
0.6721153855323792,1.0683752298355103,0.6290909051895142,1.1723556518554688,0.0005000000237487257
0.6756410002708435,1.0689685344696045,0.6399999856948853,1.157562255859375,0.0005000000237487257
0.6676282286643982,1.0828748941421509,0.6236363649368286,1.1919797658920288,0.0005000000237487257
0.6535256505012512,1.0895177125930786,0.6581818461418152,1.105100154876709,0.0005000000237487257
0.6682692170143127,1.0682069063186646,0.6600000262260437,1.1219369173049927,0.0005000000237487257
0.6794871687889099,1.0347563028335571,0.6872727274894714,1.0465893745422363,0.0002500000118743628
0.6900641322135925,1.0258312225341797,0.6709091067314148,1.0671398639678955,0.0002500000118743628
0.6794871687889099,1.0243256092071533,0.6490908861160278,1.1399154663085938,0.0002500000118743628
0.7019230723381042,1.001737117767334,0.6909090876579285,0.9978014230728149,0.0002500000118743628
0.691987156867981,1.009171724319458,0.696363627910614,1.0137497186660767,0.0002500000118743628
0.7080128192901611,0.9817622303962708,0.6890909075737,1.026523232460022,0.0002500000118743628
0.7038461565971375,0.9856613278388977,0.7018181681632996,1.0419278144836426,0.0002500000118743628
0.6993589997291565,0.9900867938995361,0.7054545283317566,0.9988270998001099,0.0002500000118743628
0.7080128192901611,0.970978319644928,0.6436363458633423,1.1349403858184814,0.0002500000118743628
