accuracy,loss,val_accuracy,val_loss,learning_rate
0.24935896694660187,2.2782201766967773,0.27636364102363586,1.9815101623535156,0.0010000000474974513
0.3560897409915924,1.9641339778900146,0.3254545331001282,2.007323741912842,0.0010000000474974513
0.40512821078300476,1.8504654169082642,0.47090908885002136,1.675766110420227,0.0010000000474974513
0.4451923072338104,1.7768230438232422,0.5,1.6586146354675293,0.0010000000474974513
0.46570512652397156,1.7368109226226807,0.5272727012634277,1.5997284650802612,0.0010000000474974513
0.49262821674346924,1.6749613285064697,0.4781818091869354,1.633670687675476,0.0010000000474974513
0.5038461685180664,1.6400567293167114,0.5472727417945862,1.492315649986267,0.0010000000474974513
0.5224359035491943,1.5837563276290894,0.5690909028053284,1.4269237518310547,0.0010000000474974513
0.5320512652397156,1.5752373933792114,0.4781818091869354,1.5369198322296143,0.0010000000474974513
0.5294871926307678,1.5701764822006226,0.5909090638160706,1.3714145421981812,0.0010000000474974513
0.5554487109184265,1.505232572555542,0.5981818437576294,1.365214467048645,0.0010000000474974513
0.5564102530479431,1.4921855926513672,0.5909090638160706,1.3585435152053833,0.0010000000474974513
0.5685897469520569,1.4492217302322388,0.6018182039260864,1.3055483102798462,0.0010000000474974513
0.574999988079071,1.428562879562378,0.578181803226471,1.3128080368041992,0.0010000000474974513
0.5756410360336304,1.4003689289093018,0.614545464515686,1.2934279441833496,0.0010000000474974513
0.5826923251152039,1.4149664640426636,0.5709090828895569,1.324314832687378,0.0010000000474974513
0.5913461446762085,1.3655890226364136,0.5927272439002991,1.3231313228607178,0.0010000000474974513
0.6006410121917725,1.3312463760375977,0.589090883731842,1.3185275793075562,0.0010000000474974513
0.5955128073692322,1.3414297103881836,0.589090883731842,1.2769192457199097,0.0010000000474974513
0.593589723110199,1.3322467803955078,0.5981818437576294,1.2409303188323975,0.0010000000474974513
0.6073718070983887,1.2973541021347046,0.6490908861160278,1.2964985370635986,0.0010000000474974513
0.6134615540504456,1.2865396738052368,0.6272727251052856,1.1497565507888794,0.0010000000474974513
0.615705132484436,1.2836449146270752,0.6872727274894714,1.1760525703430176,0.0010000000474974513
0.6272435784339905,1.2463892698287964,0.6563636660575867,1.154097557067871,0.0010000000474974513
0.6189102530479431,1.2453131675720215,0.607272744178772,1.2223732471466064,0.0010000000474974513
0.6272435784339905,1.2349753379821777,0.6672727465629578,1.1255625486373901,0.0010000000474974513
0.6217948794364929,1.2538416385650635,0.5690909028053284,1.354798674583435,0.0010000000474974513
0.6243589520454407,1.249103307723999,0.6563636660575867,1.1603131294250488,0.0010000000474974513
0.6253204941749573,1.2471321821212769,0.6454545259475708,1.1777740716934204,0.0010000000474974513
0.6451923251152039,1.1802711486816406,0.6618182063102722,1.131930947303772,0.0010000000474974513
0.6461538672447205,1.1927062273025513,0.6727272868156433,1.138791799545288,0.0010000000474974513
0.6653845906257629,1.1359671354293823,0.6981818079948425,1.0319381952285767,0.0005000000237487257
0.6846153736114502,1.0900741815567017,0.7054545283317566,1.0921238660812378,0.0005000000237487257
0.675000011920929,1.0887080430984497,0.6709091067314148,1.0819844007492065,0.0005000000237487257
0.665705144405365,1.1126304864883423,0.7200000286102295,1.0243421792984009,0.0005000000237487257
0.6740384697914124,1.0986018180847168,0.6890909075737,1.0326732397079468,0.0005000000237487257
0.6823717951774597,1.0807198286056519,0.6563636660575867,1.0411734580993652,0.0005000000237487257
0.6929486989974976,1.0585004091262817,0.6909090876579285,1.033080816268921,0.0005000000237487257
0.6887820363044739,1.051977276802063,0.7072727084159851,1.0128870010375977,0.0005000000237487257
0.6961538195610046,1.0594215393066406,0.721818208694458,1.0375921726226807,0.0005000000237487257
0.6756410002708435,1.0694284439086914,0.721818208694458,1.0192251205444336,0.0005000000237487257
0.6900641322135925,1.0634194612503052,0.7090908885002136,1.0298691987991333,0.0005000000237487257
0.6891025900840759,1.0345649719238281,0.7163636088371277,0.9945180416107178,0.0005000000237487257
0.6939102411270142,1.0168166160583496,0.7236363887786865,0.9863429069519043,0.0005000000237487257
0.6887820363044739,1.0323621034622192,0.692727267742157,1.0015405416488647,0.0005000000237487257
0.6935897469520569,1.053763508796692,0.7472727298736572,0.9269428849220276,0.0005000000237487257
0.696794867515564,1.0125954151153564,0.7236363887786865,0.9543536901473999,0.0005000000237487257
0.6996794939041138,1.030764102935791,0.7381818294525146,0.9525020122528076,0.0005000000237487257
0.6913461685180664,1.0243669748306274,0.7127272486686707,0.9683469533920288,0.0005000000237487257
0.7067307829856873,1.0226982831954956,0.7345454692840576,0.9819474816322327,0.0005000000237487257
0.7089743614196777,0.9933915138244629,0.7290909290313721,0.9551205039024353,0.0005000000237487257
0.7144230604171753,0.9714784026145935,0.7563636302947998,0.9031820893287659,0.0002500000118743628
0.7179487347602844,0.9511054158210754,0.7472727298736572,0.9314872622489929,0.0002500000118743628
0.715705156326294,0.9528103470802307,0.7581818103790283,0.8993057608604431,0.0002500000118743628
0.7355769276618958,0.9143613576889038,0.7418181896209717,0.892717719078064,0.0002500000118743628
0.721794843673706,0.9354090094566345,0.7400000095367432,0.9255933165550232,0.0002500000118743628
0.7403846383094788,0.915471613407135,0.7654545307159424,0.8756638169288635,0.0002500000118743628
0.7080128192901611,0.9546141028404236,0.7454545497894287,0.9020835757255554,0.0002500000118743628
0.7192307710647583,0.9296585321426392,0.7509090900421143,0.8605942130088806,0.0002500000118743628
0.7298076748847961,0.9171760678291321,0.7363636493682861,0.9107807278633118,0.0002500000118743628
0.7333333492279053,0.9117727279663086,0.7599999904632568,0.8783820271492004,0.0002500000118743628
0.7179487347602844,0.9399001598358154,0.7690908908843994,0.8633003234863281,0.0002500000118743628
0.7285256385803223,0.9022718667984009,0.7727272510528564,0.863676905632019,0.0002500000118743628
0.7330127954483032,0.9115397334098816,0.7472727298736572,0.8579816222190857,0.0002500000118743628
0.7378205060958862,0.9020757675170898,0.7618181705474854,0.8515639901161194,0.0002500000118743628
0.7301282286643982,0.8944575190544128,0.7654545307159424,0.8805402517318726,0.0002500000118743628
0.7336538434028625,0.8958713412284851,0.7472727298736572,0.9079031944274902,0.0002500000118743628
0.7400640845298767,0.8999179005622864,0.7472727298736572,0.8981125950813293,0.0002500000118743628
0.7330127954483032,0.869895339012146,0.7472727298736572,0.891633152961731,0.0002500000118743628
0.7439102530479431,0.8912551999092102,0.7763636112213135,0.8459409475326538,0.0002500000118743628
